subroutine_name,mir_opcode,addr,rpo_idx,tid,problematic_operands,left_operand,right_operand,live_flags,is_live,alert_reason,description,flags_live_in
"poly1305_update","MOV8mr","0x6B0C8","30","%0046cb22","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_update","MOV8mr","0x6B0F4","34","%0046ccd2","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_update","MOV8mr","0x6B120","38","%0046ce82","","","","","true","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_update","MOV8mr","0x6B1AD","51","%0046d483","","","","","true","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_update","MOV8mr","0x6BBAC","280","%00465544","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_update","MOV8mr","0x6BBD8","284","%004656f4","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_update","MOV8mr","0x6BC04","288","%004658a4","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_update","MOV8mr","0x6BC30","292","%00465a54","","","","","true","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_update","MOV8mr","0x6BCBC","305","%0046614d","","","","","true","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_update","PUSH64r","0x6AF87","0","%0022fe2a","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_update","PUSH64r","0x6AF8F","1","%0022fe92","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_update","PUSH64r","0x6AF98","2","%0022fefa","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"poly1305_update","PUSH64r","0x6AFA1","3","%0022ff62","","","","","true","silent-stores","Silent stores failed last ditch sym ex check",""
"randombytes_buf","PUSH64r","0x84847","0","%000df586","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"randombytes_buf","PUSH64r","0x84850","1","%000df5ee","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"randombytes_buf","PUSH64r","0x84858","2","%000df656","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"randombytes_init_if_needed","PUSH64r","0x845E7","0","%000de693","","","","","true","silent-stores","Silent stores failed last ditch sym ex check",""
"randombytes_stir","PUSH64r","0x846A7","0","%000dec8b","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"salsa20_encrypt_bytes","MOV32mr","0xCC285","50","%006d3c9a","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"salsa20_encrypt_bytes","MOV32mr","0xCC29A","52","%006d3d8e","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"salsa20_encrypt_bytes","MOV32mr","0xCD5CF","436","%006c8aba","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"salsa20_encrypt_bytes","MOV32mr","0xCD5E4","438","%006c8bae","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"salsa20_encrypt_bytes","MOV32mr","0xCEB8B","887","%006c66d3","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"salsa20_encrypt_bytes","MOV32mr","0xCEB94","888","%006c672f","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"salsa20_encrypt_bytes","MOV32mr","0xCEB9F","889","%006c678b","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"salsa20_encrypt_bytes","MOV32mr","0xCEBAA","890","%006c67e7","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"salsa20_encrypt_bytes","MOV32mr","0xCEC12","899","%006c6b7b","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"salsa20_encrypt_bytes","MOV32mr","0xCEC1C","900","%006c6bd7","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"salsa20_encrypt_bytes","MOV32mr","0xCEC26","901","%006c6c33","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"salsa20_encrypt_bytes","MOV32mr","0xCEC31","902","%006c6c8f","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"salsa20_encrypt_bytes","MOV32mr","0xCEC9A","911","%006c7023","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"salsa20_encrypt_bytes","MOV32mr","0xCECA4","912","%006c707f","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"salsa20_encrypt_bytes","MOV32mr","0xCECAE","913","%006c70db","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"salsa20_encrypt_bytes","MOV32mr","0xCECB9","914","%006c7137","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"salsa20_encrypt_bytes","MOV32mr","0xCED22","923","%006c74cb","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"salsa20_encrypt_bytes","MOV32mr","0xCED2C","924","%006c7527","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"salsa20_encrypt_bytes","MOV32mr","0xCED36","925","%006c7583","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"salsa20_encrypt_bytes","MOV32mr","0xCED41","926","%006c75df","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"salsa20_encrypt_bytes","MOV64mr","0xCBFFD","3","%0069ee73","","","","","true","silent-stores","Silent stores failed last ditch sym ex check",""
"salsa20_encrypt_bytes","MOV8mr","0xCF384","1062","%006c264e","","","","","true","silent-stores","Silent stores failed last ditch sym ex check",""
"salsa20_encrypt_bytes","MOV8mr","0xCF3D0","1068","%006c29d1","","","","","true","silent-stores","Silent stores failed last ditch sym ex check",""
"salsa20_encrypt_bytes","PUSH64r","0xCBFD7","0","%0069ed29","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"salsa20_encrypt_bytes","VMOVAPSmr","0xCD3BB","397","%006c7b94","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"salsa20_encrypt_bytes","VMOVAPSmr","0xCD3D8","399","%006c7c4c","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"salsa20_encrypt_bytes","VMOVAPSmr","0xCD3F5","401","%006c7d04","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"salsa20_encrypt_bytes","VMOVAPSmr","0xCD41F","404","%006c7e0e","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"salsa20_encrypt_bytes","VMOVAPSmr","0xCD43C","406","%006c7ec6","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"salsa20_encrypt_bytes","VMOVAPSmr","0xCD459","408","%006c7f7e","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"salsa20_encrypt_bytes","VMOVAPSmr","0xCD476","410","%006c8036","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"salsa20_encrypt_bytes","VMOVAPSmr","0xCD4B6","415","%006c81f4","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"salsa20_encrypt_bytes","VMOVAPSmr","0xCD62A","443","%006c8d8d","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"salsa20_encrypt_bytes","VMOVAPSmr","0xCD647","445","%006c8e57","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"salsa20_encrypt_bytes","VMOVAPSmr","0xCD684","449","%006c8fed","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"salsa20_encrypt_bytes","VMOVAPSmr","0xCD6A4","451","%006c90b7","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"salsa20_encrypt_bytes","VMOVAPSmr","0xCD6FB","457","%006c930b","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"salsa20_encrypt_bytes","VMOVDQAmr","0xCD4D3","417","%006c82ac","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"salsa20_encrypt_bytes","VMOVDQAmr","0xCD4E3","418","%006c8312","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"salsa20_encrypt_bytes","VMOVDQAmr","0xCD4F3","419","%006c8378","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"salsa20_encrypt_bytes","VMOVDQAmr","0xCD503","420","%006c83de","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"salsa20_encrypt_bytes","VMOVDQAmr","0xCD513","421","%006c8444","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"salsa20_encrypt_bytes","VMOVDQAmr","0xCD523","422","%006c84aa","","","","","true","silent-stores","Silent stores failed last ditch sym ex check",""
"salsa20_encrypt_bytes","VMOVDQAmr","0xCD654","446","%006c8ebd","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"salsa20_encrypt_bytes","VMOVDQAmr","0xCD664","447","%006c8f23","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"salsa20_encrypt_bytes","VMOVDQAmr","0xCD6B4","452","%006c911d","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"salsa20_encrypt_bytes","VMOVDQAmr","0xCD6CF","454","%006c91db","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"salsa20_encrypt_bytes","VMOVDQAmr","0xCD6DF","455","%006c9241","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"salsa20_encrypt_bytes","VMOVDQAmr","0xCD741","462","%006c94e9","","","","","true","silent-stores","Silent stores failed last ditch sym ex check",""
"salsa20_encrypt_bytes","VMOVDQAmr","0xCD7A5","469","%006c987a","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"salsa20_encrypt_bytes","VMOVDQAmr","0xCD7EE","475","%006c9ba0","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"salsa20_encrypt_bytes","VMOVDQAmr","0xCD837","481","%006c9ec6","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"salsa20_encrypt_bytes","VMOVDQAmr","0xCD880","487","%006ca1ec","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"salsa20_encrypt_bytes","VMOVDQAmr","0xCD8C9","493","%006ca512","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"salsa20_encrypt_bytes","VMOVDQAmr","0xCD94B","504","%006caaf8","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"salsa20_encrypt_bytes","VMOVDQAmr","0xCD994","510","%006cae1e","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"salsa20_encrypt_bytes","VMOVDQAmr","0xCDA67","527","%006cb6a2","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"salsa20_encrypt_bytes","VMOVDQAmr","0xCDB57","547","%006cc158","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"salsa20_encrypt_bytes","VMOVDQAmr","0xCDBA1","553","%006cc47e","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"salsa20_encrypt_bytes","VMOVDQAmr","0xCDC2F","565","%006ccac8","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"salsa20_encrypt_bytes","VMOVDQAmr","0xCDD56","590","%006cd7a6","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"salsa20_encrypt_bytes","VMOVDQAmr","0xCDD9F","596","%006cdacc","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"salsa20_encrypt_bytes","VMOVDQAmr","0xCDDAC","597","%006cdb32","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"salsa20_encrypt_bytes","VMOVDQAmr","0xCDDF2","603","%006cde58","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"salsa20_encrypt_bytes","VMOVDQAmr","0xCDE02","604","%006cdebe","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"salsa20_encrypt_bytes","VMOVDQAmr","0xCDE4B","610","%006ce1e4","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"salsa20_encrypt_bytes","VMOVDQAmr","0xCDF8C","635","%006ceee2","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"salsa20_encrypt_bytes","VMOVDQAmr","0xCE05D","653","%006cf838","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"salsa20_encrypt_bytes","VMOVDQAmr","0xCE0A2","659","%006cfb5e","","","","","true","silent-stores","Silent stores failed last ditch sym ex check",""
"salsa20_encrypt_bytes","VMOVDQAmr","0xCE107","667","%006cff74","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"salsa20_encrypt_bytes","VMOVDQAmr","0xCF2BB","1047","%006c20ff","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"salsa20_encrypt_bytes","VMOVDQAmr","0xCF2F2","1051","%006c225b","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"salsa20_encrypt_bytes","VMOVDQAmr","0xCF329","1055","%006c23b7","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"salsa20_encrypt_bytes","VMOVDQAmr","0xCF360","1059","%006c2513","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"salsa20_encrypt_bytes","VMOVDQUYmr","0xCC12C","25","%006d3239","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"salsa20_encrypt_bytes","VMOVDQUYmr","0xCC13C","26","%006d3295","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"salsa20_encrypt_bytes","VMOVDQUYmr","0xCC14C","27","%006d32f1","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
"salsa20_encrypt_bytes","VMOVDQUYmr","0xCC15C","28","%006d334d","","","","","false","silent-stores","Silent stores failed last ditch sym ex check",""
